id,ist_ppn,titel,autor,autor_key,autor_original,jahr,jahr_quelle,reihe,band,band_key,startseite,endseite,abbilder,tafeln,tabellen,figuren,link
094948348,True,"Verschiedene astronomische Beobachtungen, auf der Königl. Sternwarte angestellt in den Jahren : 1788 und 1789","Bode, Johann Elert",bode-johann-elert,"Bode, Johann Elert",1793,csv,06-samml,17881789,06-samml/17881789,143,166,,0,0,False,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/06-samml/17881789/tif/&pn=0000162
094917493,True,Ueber einige Eigenheiten des Gefühlssinnes,"Engel, Johann Jakob",engel-johann-jakob,"Engel, Johann Jakob",1793,csv,06-samml,17881789,06-samml/17881789,169,176,,0,0,False,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/06-samml/17881789/tif/&pn=0000188
09490197X,True,Erwägungen der Gedenkschrift Herrn Roberts über den wasserreichen Morast genannt Hautes-Fagnes auf der Jülich- und Limburgschen Gränze belegen,"Ribbach, Johann Ernst",ribbach-johann-ernst,"Ribbach, Johann Ernst",1793,csv,06-samml,17881789,06-samml/17881789,177,186,,0,0,False,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/06-samml/17881789/tif/&pn=0000196
094955816,True,"Nachricht von einem Versuche, welcher lehret, dass der Schall durch feste elastische Körper unendlich geschwind oder doch eben so geschwind, als das Licht, sich bewegt","Wünsch, Christian Ernst",wunsch-christian-ernst,"Wünsch, Christian Ernst",1793,csv,06-samml,17881789,06-samml/17881789,187,188,,0,0,False,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/06-samml/17881789/tif/&pn=0000206
094922349,True,Rede dem Andenken des Geheimen Raths Cothenius gewidmet,"Moehsen, Johann Karl Wilhelm",moehsen-johann-karl-wilhelm,"Moehsen, Johann Karl Wilhelm",1793,csv,06-samml,17881789,06-samml/17881789,I,VIII,,0,0,False,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/06-samml/17881789/tif/&pn=0000006
094947295,True,Chemische Untersuchung der Silbererze : Fortsetzung,"Klaproth, Martin Heinrich",klaproth-martin-heinrich,"Klaproth, Martin Heinrich",1796,csv,06-samml,17901791,06-samml/17901791,3,18,,0,0,False,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/06-samml/17901791/tif/&pn=0000008
094937826,True,Chemische Untersuchung der Königsborner Salzsolen und deren Produkte,"Klaproth, Martin Heinrich",klaproth-martin-heinrich,"Klaproth, Martin Heinrich",1796,csv,06-samml,17901791,06-samml/17901791,19,30,,0,0,False,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/06-samml/17901791/tif/&pn=0000024
09496470X,True,Abhandlung über die Verwandlung der Domainenämter in Bauergüter,"Gerhard, Karl Abraham",gerhard-karl-abraham,"Gerhard, Karl Abraham",1796,csv,06-samml,17901791,06-samml/17901791,31,45,,0,0,False,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/06-samml/17901791/tif/&pn=0000036
094941777,True,"Untersuchung der Frage: Ob man mit beyden Augen zugleich und gleich deutlich, oder wirklich nur mit einem Auge recht deutlich siehet, wenn man das Object einfach sieht?","Mönnich, Bernhard Friedrich",monnich-bernhard-friedrich,"Mönnich, Bernhard Friedrich",1796,csv,06-samml,17901791,06-samml/17901791,46,66,mit 1 Tafel,1,0,False,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/06-samml/17901791/tif/&pn=0000051
094971048,True,"Verschiedene astronomische Beobachtungen, auf der Königl. Sternwarte angestellt in den Jahren : 1790 und 1791","Bode, Johann Elert",bode-johann-elert,"Bode, Johann Elert",1796,csv,06-samml,17901791,06-samml/17901791,69,98,,0,0,False,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/06-samml/17901791/tif/&pn=0000075
094944121,True,Ueber den Versuch einer Theodicee,"Zöllner, Johann Friedrich",zollner-johann-friedrich,"Zöllner, Johann Friedrich",1796,csv,06-samml,17901791,06-samml/17901791,101,110,,0,0,False,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/06-samml/17901791/tif/&pn=0000107
094896453,True,Über Herodot und den Zweck seiner Geschichte,"Meierotto, Johann Heinrich Ludwig",meierotto-johann-heinrich-ludwig,"Meierotto, Johann Heinrich Ludwig",1796,csv,06-samml,17901791,06-samml/17901791,113,178,,0,0,False,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/06-samml/17901791/tif/&pn=0000119
094939845,True,Über den Thucydides,"Meierotto, Johann Heinrich Ludwig",meierotto-johann-heinrich-ludwig,"Meierotto, Johann Heinrich Ludwig",1796,csv,06-samml,17901791,06-samml/17901791,179,200,,0,0,False,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/06-samml/17901791/tif/&pn=0000185
094961336,True,"Beschreibung und Anwendung eines mathematischen Instruments für die Mechaniker, zur unmittelbaren Vergleichung der Circulbogen","Sipos, Paul",sipos-paul,"Sipos, Paul",1796,csv,06-samml,17901791,06-samml/17901791,201,230,mit 7 Tafeln,7,0,False,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/06-samml/17901791/tif/&pn=0000207
094975841,True,Beitrag zur Geschichte Herrn Johann Carl Möhsen als Schriftstellers,"Meierotto, Johann Heinrich Ludwig",meierotto-johann-heinrich-ludwig,"Meierotto, Johann Heinrich Ludwig",1799,csv,06-samml,17921797,06-samml/17921797,1,12,,0,0,False,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/06-samml/17921797/tif/&pn=0000006
094918805,True,Beitrag zur numismatischen Docimasie,"Klaproth, Martin Heinrich",klaproth-martin-heinrich,"Klaproth, Martin Heinrich",1799,csv,06-samml,17921797,06-samml/17921797,3,14,,0,0,False,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/06-samml/17921797/tif/&pn=0000020
094940541,True,"Verschiedene astronomische Beobachtungen, auf der Königl. Sternwarte angestellt in den Jahren : 1792 und 1793","Bode, Johann Elert",bode-johann-elert,"Bode, Johann Elert",1799,csv,06-samml,17921797,06-samml/17921797,3,29,,0,0,False,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/06-samml/17921797/tif/&pn=0000110
094942528,True,Über die physischen Elemente,"Selle, Christian Gottlieb",selle-christian-gottlieb,"Selle, Christian Gottlieb",1799,csv,06-samml,17921797,06-samml/17921797,3,12,,0,0,False,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/06-samml/17921797/tif/&pn=0000178
094967369,True,Vorschlag einer neuen allgemeinen Sprache der Gelehrten : Erste Vorlesung: Von den Schwierigkeiten mehr als eine Sprache völlig inne zu haben,"Meierotto, Johann Heinrich Ludwig",meierotto-johann-heinrich-ludwig,"Meierotto, Johann Heinrich Ludwig",1799,csv,06-samml,17921797,06-samml/17921797,3,20,,0,0,False,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/06-samml/17921797/tif/&pn=0000260
09496629X,True,Ueber Freiheit und Zwang,"Selle, Christian Gottlieb",selle-christian-gottlieb,"Selle, Christian Gottlieb",1799,csv,06-samml,17921797,06-samml/17921797,13,25,,0,0,False,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/06-samml/17921797/tif/&pn=0000188
094927006,True,Chemische Untersuchung des siedenden Quellwassers auf Island und des davon abgesetzten Kieseltuffs,"Klaproth, Martin Heinrich",klaproth-martin-heinrich,"Klaproth, Martin Heinrich",1799,csv,06-samml,17921797,06-samml/17921797,15,21,,0,0,False,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/06-samml/17921797/tif/&pn=0000032
094924236,True,Vorschlag einer neuen allgemeinen Sprache der Gelehrten : Zweite Vorlesung: Das bloss historische in jeder Sprache macht sie besonders schwer,"Meierotto, Johann Heinrich Ludwig",meierotto-johann-heinrich-ludwig,"Meierotto, Johann Heinrich Ludwig",1799,csv,06-samml,17921797,06-samml/17921797,21,46,,0,0,False,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/06-samml/17921797/tif/&pn=0000278
094947082,True,Über die Tragant-Arten,"Willdenow, Karl Ludwig",willdenow-karl-ludwig,"Willdenow, Karl Ludwig",1799,csv,06-samml,17921797,06-samml/17921797,22,33,mit 2 Tafeln,2,0,False,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/06-samml/17921797/tif/&pn=0000039
094898715,True,Ueber Eigenthum,"Selle, Christian Gottlieb",selle-christian-gottlieb,"Selle, Christian Gottlieb",1799,csv,06-samml,17921797,06-samml/17921797,26,35,,0,0,False,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/06-samml/17921797/tif/&pn=0000201
094953252,True,"Beobachtung der nahen Zusammenkunft des Uranus mit dem Regulus, im Februar des Jahres 1794, nebst verschiedenen Bemerkungen über diese Erscheinung","Bode, Johann Elert",bode-johann-elert,"Bode, Johann Elert",1799,csv,06-samml,17921797,06-samml/17921797,30,35,,0,0,False,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/06-samml/17921797/tif/&pn=0000137
094909075,True,Über die in der Gegend von Berlin wildwachsenden Rietgras-Arten,"Willdenow, Karl Ludwig",willdenow-karl-ludwig,"Willdenow, Karl Ludwig",1799,csv,06-samml,17921797,06-samml/17921797,34,50,mit 3 Tafeln,3,0,False,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/06-samml/17921797/tif/&pn=0000051
094970432,True,"Ueber die Theorien derjenigen mathematischen Gegenstände, die in das Gebiet des bürgerlichen Lebens gehören","Michelsen, Johann Andreas Christian",michelsen-johann-andreas-christian,"Michelsen, Johann Andreas Christian",1799,csv,06-samml,17921797,06-samml/17921797,36,68,,0,0,False,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/06-samml/17921797/tif/&pn=0000143
094929866,True,Ueber das Entstehen der Reue in der menschlichen Seele,"Teller, Wilhelm Abraham",teller-wilhelm-abraham,"Teller, Wilhelm Abraham",1799,csv,06-samml,17921797,06-samml/17921797,36,48,,0,0,False,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/06-samml/17921797/tif/&pn=0000211
094967679,True,Vorschlag einer neuen allgemeinen Sprache der Gelehrten : Dritte Vorlesung: Der Vorschlag zur allgemeinen Sprache der Gelehrten selbst,"Meierotto, Johann Heinrich Ludwig",meierotto-johann-heinrich-ludwig,"Meierotto, Johann Heinrich Ludwig",1799,csv,06-samml,17921797,06-samml/17921797,47,71,,0,0,False,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/06-samml/17921797/tif/&pn=0000304
094967261,True,Ueber die lange Weile,"Teller, Wilhelm Abraham",teller-wilhelm-abraham,"Teller, Wilhelm Abraham",1799,csv,06-samml,17921797,06-samml/17921797,49,62,,0,0,False,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/06-samml/17921797/tif/&pn=0000224
094897948,True,"Über die Umstände, auf welche man bei neuen Berg- und Hütten-Anlagen sehen muss","Gerhard, Karl Abraham",gerhard-karl-abraham,"Gerhard, Karl Abraham",1799,csv,06-samml,17921797,06-samml/17921797,51,67,,0,0,False,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/06-samml/17921797/tif/&pn=0000068
094967997,True,Ueber den Stand der Natur,"Zöllner, Johann Friedrich",zollner-johann-friedrich,"Zöllner, Johann Friedrich",1799,csv,06-samml,17921797,06-samml/17921797,63,71,,0,0,False,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/06-samml/17921797/tif/&pn=0000238
094927545,True,Beitrag zur chemischen Naturgeschichte des Pflanzenalkali,"Klaproth, Martin Heinrich",klaproth-martin-heinrich,"Klaproth, Martin Heinrich",1799,csv,06-samml,17921797,06-samml/17921797,68,71,,0,0,False,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/06-samml/17921797/tif/&pn=0000093
094940940,True,Chemische Untersuchung der Metallmasse eines antiken Spiegels,"Klaproth, Martin Heinrich",klaproth-martin-heinrich,"Klaproth, Martin Heinrich",1799,csv,06-samml,17921797,06-samml/17921797,72,78,,0,0,False,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/06-samml/17921797/tif/&pn=0000097
094954755,True,Giebt es im menschlichen Leben ein Uebergewicht des Guten oder des Bösen?,"Zöllner, Johann Friedrich",zollner-johann-friedrich,"Zöllner, Johann Friedrich",1799,csv,06-samml,17921797,06-samml/17921797,72,82,,0,0,False,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/06-samml/17921797/tif/&pn=0000247
094903700,True,Ueber das Vogelhaus des M. Terentius Varro zu Casinum,"Hirt, Aloys Ludwig",hirt-aloys-ludwig,"Hirt, Aloys Ludwig",1799,csv,06-samml,17921797,06-samml/17921797,72,88,und 2 Blätter mit 1 Tafel,1,0,False,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/06-samml/17921797/tif/&pn=0000329
094927049,True,Kurze Beschreibung einiger durch die Hitze der glühenden Lava veränderten Metallkörper,"Klaproth, Martin Heinrich",klaproth-martin-heinrich,"Klaproth, Martin Heinrich",1799,csv,06-samml,17921797,06-samml/17921797,79,82,,0,0,False,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/06-samml/17921797/tif/&pn=0000104
094954682,True,Ehrengedächtniss Ramlers,"Nicolai, Friedrich",nicolai-friedrich,"Nicolai, Friedrich",1803,csv,06-samml,17981800,06-samml/17981800,1,8,,0,0,False,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/06-samml/17981800/tif/&pn=0000006
094959242,True,Antrittsrede,"Hermbstaedt, Sigismund Friedrich",hermbstaedt-sigismund-friedrich,"Hermbstaedt, Sigismund Friedrich",1803,csv,06-samml,17981800,06-samml/17981800,9,12,,0,0,False,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/06-samml/17981800/tif/&pn=0000014
094970874,True,Chemische Untersuchung der Siebenbürgischen Golderze,"Klaproth, Martin Heinrich",klaproth-martin-heinrich,"Klaproth, Martin Heinrich",1803,csv,06-samml,17981800,06-samml/17981800,15,30,,0,0,False,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/06-samml/17981800/tif/&pn=0000020
094975906,True,Ueber antike Glaspasten,"Klaproth, Martin Heinrich",klaproth-martin-heinrich,"Klaproth, Martin Heinrich",1803,csv,06-samml,17981800,06-samml/17981800,31,40,mit 1 Tafel,1,0,False,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/06-samml/17981800/tif/&pn=0000036
09497599X,True,Chemische Untersuchung des Honigsteins,"Klaproth, Martin Heinrich",klaproth-martin-heinrich,"Klaproth, Martin Heinrich",1803,csv,06-samml,17981800,06-samml/17981800,41,50,,0,0,False,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/06-samml/17981800/tif/&pn=0000046
094975531,True,Untersuchung des roth gefärbten Wassers aus dem See bey Lubotin in Südpreussen,"Klaproth, Martin Heinrich",klaproth-martin-heinrich,"Klaproth, Martin Heinrich",1803,csv,06-samml,17981800,06-samml/17981800,51,57,,0,0,False,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/06-samml/17981800/tif/&pn=0000056
094975965,True,Chemische Untersuchung des Gadolinits,"Klaproth, Martin Heinrich",klaproth-martin-heinrich,"Klaproth, Martin Heinrich",1803,csv,06-samml,17981800,06-samml/17981800,58,70,,0,0,False,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/06-samml/17981800/tif/&pn=0000063
094932301,True,"Ueber die Erfindung des besten Caffee - Surrogats, aus den Abgängen, welche bey der Fabrikation des Rohzuckers von den Runkelrüben bleiben","Burgsdorf, Friedrich August Ludwig von",burgsdorf-friedrich-august-ludwig-von,"Burgsdorf, Friedrich August Ludwig von",1803,csv,06-samml,17981800,06-samml/17981800,71,76,,0,0,False,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/06-samml/17981800/tif/&pn=0000076
094925631,True,Einige neue Feigenarten mit allgemeinen Bemerkungen über diese Gattung,"Willdenow, Karl Ludwig",willdenow-karl-ludwig,"Willdenow, Karl Ludwig",1803,csv,06-samml,17981800,06-samml/17981800,77,86,mit 4 Tafeln,4,0,False,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/06-samml/17981800/tif/&pn=0000082
094966923,True,"Caulinia, eine neue Gattung der Wasserpflanzen, nebst einigen Bemerkungen über die Wasserpflanzen überhaupt","Willdenow, Karl Ludwig",willdenow-karl-ludwig,"Willdenow, Karl Ludwig",1803,csv,06-samml,17981800,06-samml/17981800,87,96,mit 1 Tafel,1,0,False,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/06-samml/17981800/tif/&pn=0000092
094930554,True,"Bemerkungen über den wesentlichen Unterschied der alkalischen Salze, von den alkalischen Erden","Hermbstaedt, Sigismund Friedrich",hermbstaedt-sigismund-friedrich,"Hermbstaedt, Sigismund Friedrich",1803,csv,06-samml,17981800,06-samml/17981800,97,102,,0,0,False,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/06-samml/17981800/tif/&pn=0000102
094975426,True,Ueber vermuthete Veränderungen der Erdpole und Erdaxe,"Bode, Johann Elert",bode-johann-elert,"Bode, Johann Elert",1803,csv,06-samml,17981800,06-samml/17981800,105,124,,0,0,False,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/06-samml/17981800/tif/&pn=0000110
094946221,True,"Verschiedene astronomische Beobachtungen, auf der Königl. Sternwarte angestellt in den Jahren : 1794, 1795, 1796 und 1797","Bode, Johann Elert",bode-johann-elert,"Bode, Johann Elert",1803,csv,06-samml,17981800,06-samml/17981800,125,146,,0,0,False,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/06-samml/17981800/tif/&pn=0000130
094913099,True,Ueber die eigentliche Würde des Gelehrten,"Teller, Wilhelm Abraham",teller-wilhelm-abraham,"Teller, Wilhelm Abraham",1803,csv,06-samml,17981800,06-samml/17981800,149,161,,0,0,False,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/06-samml/17981800/tif/&pn=0000154
094956588,True,Ueber den bestimmten Begriff des grossen Mannes,"Teller, Wilhelm Abraham",teller-wilhelm-abraham,"Teller, Wilhelm Abraham",1803,csv,06-samml,17981800,06-samml/17981800,162,172,,0,0,False,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/06-samml/17981800/tif/&pn=0000167
094975418,True,Ueber die Denkmäler der Nordischen Völker,"Hirt, Aloys Ludwig",hirt-aloys-ludwig,"Hirt, Aloys Ludwig",1803,csv,06-samml,17981800,06-samml/17981800,175,208,,0,0,False,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/06-samml/17981800/tif/&pn=0000180
094929793,True,Ueber die Mahlerey bey den Alten. Erste Abhandlung,"Hirt, Aloys",hirt-aloys,"Hirt, Aloys",1803,csv,06-samml,17981800,06-samml/17981800,209,230,,0,0,False,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/06-samml/17981800/tif/&pn=0000214
094963924,True,Chemische Untersuchung des Klingsteins,"Klaproth, Martin Heinrich",klaproth-martin-heinrich,"Klaproth, Martin Heinrich",1805,csv,06-samml,18011802,06-samml/18011802,3,10,,0,0,False,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/06-samml/18011802/tif/&pn=0000008
094961905,True,Chemische Untersuchung des Basalts,"Klaproth, Martin Heinrich",klaproth-martin-heinrich,"Klaproth, Martin Heinrich",1805,csv,06-samml,18011802,06-samml/18011802,11,16,,0,0,False,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/06-samml/18011802/tif/&pn=0000016
094975310,True,Chemische Untersuchung eines neuen Pflanzensalzes,"Klaproth, Martin Heinrich",klaproth-martin-heinrich,"Klaproth, Martin Heinrich",1805,csv,06-samml,18011802,06-samml/18011802,17,20,,0,0,False,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/06-samml/18011802/tif/&pn=0000022
094901112,True,Chemische Untersuchung eines erhärteten gummiartigen Pflanzensafts aus dem Stamme einer Ulme,"Klaproth, Martin Heinrich",klaproth-martin-heinrich,"Klaproth, Martin Heinrich",1805,csv,06-samml,18011802,06-samml/18011802,21,23,,0,0,False,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/06-samml/18011802/tif/&pn=0000026
094902704,True,Ueber den Zucker von Johannisbrodbaum,"Klaproth, Martin Heinrich",klaproth-martin-heinrich,"Klaproth, Martin Heinrich",1805,csv,06-samml,18011802,06-samml/18011802,24,25,,0,0,False,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/06-samml/18011802/tif/&pn=0000029
094941793,True,Ueber die Himmels-Manna von Sicilien,"Klaproth, Martin Heinrich",klaproth-martin-heinrich,"Klaproth, Martin Heinrich",1805,csv,06-samml,18011802,06-samml/18011802,26,27,,0,0,False,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/06-samml/18011802/tif/&pn=0000031
094923248,True,Chemische Untersuchung des Hippoliths,"Klaproth, Martin Heinrich",klaproth-martin-heinrich,"Klaproth, Martin Heinrich",1805,csv,06-samml,18011802,06-samml/18011802,28,34,,0,0,False,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/06-samml/18011802/tif/&pn=0000033
094975728,True,Von der Angustura-Rinde,"Willdenow, Karl Ludwig",willdenow-karl-ludwig,"Willdenow, Karl Ludwig",1805,csv,06-samml,18011802,06-samml/18011802,35,37,mit 1 Tafel,1,0,False,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/06-samml/18011802/tif/&pn=0000040
094967059,True,"Versuche und Beobachtungen über das chemische Verhalten einiger neu entdeckten Metalle und Erden, zu dem Pigment der Cochenille","Hermbstaedt, Sigismund Friedrich",hermbstaedt-sigismund-friedrich,"Hermbstaedt, Sigismund Friedrich",1805,csv,06-samml,18011802,06-samml/18011802,38,44,,0,0,False,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/06-samml/18011802/tif/&pn=0000044
094928134,True,"Untersuchung über die Art und Weise, wie die natürlichen Körper Farben zeigen; und Versuch einer neuen Theorie jener Erscheinungen : Erster Theil","Hermbstaedt, Sigismund Friedrich",hermbstaedt-sigismund-friedrich,"Hermbstaedt, Sigismund Friedrich",1805,csv,06-samml,18011802,06-samml/18011802,45,52,,0,0,False,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/06-samml/18011802/tif/&pn=0000051
094906777,True,Untersuchung der Frage: Was ist Dünger? was wirkt derselbe beym Ackerbau? und welche Mittel können als Sürrogate des natürlichen Düngers mit Zuversicht angewendet werden?,"Hermbstaedt, Sigismund Friedrich",hermbstaedt-sigismund-friedrich,"Hermbstaedt, Sigismund Friedrich",1805,csv,06-samml,18011802,06-samml/18011802,53,62,,0,0,False,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/06-samml/18011802/tif/&pn=0000059
094919755,True,"Ueber die Schätzung des Menschen und seiner Handlungen, in politischer, moralischer und rechtlicher Hinsicht, als Einleitung in die Lehre von der rechtlichen Zurechnung","Klein, Ernst Ferdinand",klein-ernst-ferdinand,"Klein, Ernst Ferdinand",1805,csv,06-samml,18011802,06-samml/18011802,65,84,,0,0,False,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/06-samml/18011802/tif/&pn=0000071
094962073,True,"Einige Zweifel über die Gesetze, wodurch die Befugniss, über die moralische Beschaffenheit Anderer zu urtheilen, eingeschränkt wird","Nicolai, Friedrich",nicolai-friedrich,"Nicolai, Friedrich",1805,csv,06-samml,18011802,06-samml/18011802,85,101,,0,0,False,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/06-samml/18011802/tif/&pn=0000091
094911576,True,Ueber die Abhängigkeit des ganzen Menschen-Werthes von der Energie des Willens,"Klein, Ernst Ferdinand",klein-ernst-ferdinand,"Klein, Ernst Ferdinand",1805,csv,06-samml,18011802,06-samml/18011802,102,112,,0,0,False,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/06-samml/18011802/tif/&pn=0000108
094926999,True,"Ueber Abstraktionen, ihre nothwendigen Unvollkommenheiten, und ihren öftern Missbrauch","Nicolai, Friedrich",nicolai-friedrich,"Nicolai, Friedrich",1805,csv,06-samml,18011802,06-samml/18011802,113,134,,0,0,False,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/06-samml/18011802/tif/&pn=0000119
094930058,True,Zweite Abhandlung. Ueber die verschiedenen Mosaïkarten bei den Alten,"Hirt, Aloys",hirt-aloys,"Hirt, Aloys",1805,csv,06-samml,18011802,06-samml/18011802,137,154,,0,0,False,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/06-samml/18011802/tif/&pn=0000143
094897603,True,Ueber die Mahlerey bey den Alten. Dritte Abhandlung. In welchem Umfange besassen die Alten die Kunst zu malen?,"Hirt, Aloys",hirt-aloys,"Hirt, Aloys",1805,csv,06-samml,18011802,06-samml/18011802,155,170,,0,0,False,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/06-samml/18011802/tif/&pn=0000161
094927634,True,"Ueber die Mahlerey bey den Alten. Vierte Abhandlung. Ueber die Farben, deren sich sie Alten zum Malen bedienten, und über einige merkwürdige Nachrichten bei Plinius, die Malerei der Alten betreffend","Hirt, Aloys",hirt-aloys,"Hirt, Aloys",1805,csv,06-samml,18011802,06-samml/18011802,171,186,,0,0,False,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/06-samml/18011802/tif/&pn=0000177
094955220,True,Antrittsrede,"Eytelwein, Johann Albert",eytelwein-johann-albert,"Eytelwein, Johann Albert",1806,csv,06-samml,1803,06-samml/1803,0,0,,0,0,False,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/06-samml/1803/tif/&pn=0000006
094952612,True,Ehrengedächtniss des Herrn Professors Engel,"Nicolai, Friedrich",nicolai-friedrich,"Nicolai, Friedrich",1806,csv,06-samml,1803,06-samml/1803,11,18,,0,0,False,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/06-samml/1803/tif/&pn=0000010
